fips,year,pop,st,state_full,state_icpsr,county_icpsr,county_name,pres_county_share,cd,cong_county_share,turnout
48291,1884,4691.4,TX,Texas,49,2910,LIBERTY,0.563,1,100,75.9
48199,1884,2704.4,TX,Texas,49,1990,HARDIN,0.862,1,100,56.5
48407,1884,6655.6,TX,Texas,49,4070,SAN JACINTO,0.897,1,100,
48455,1884,6008.2,TX,Texas,49,4550,TRINITY,0.801,1,100,84.9
48471,1884,12364,TX,Texas,49,4710,WALKER,0.466,1,100,57.9
48351,1884,4475.4,TX,Texas,49,3510,NEWTON,0.747,1,100,85.4
48073,1884,19223.8,TX,Texas,49,730,CHEROKEE,0.7080808,2,74.3,70.8
48225,1884,17765.2,TX,Texas,49,2250,HOUSTON,0.586,2,58.9,81.9
48395,1884,24032.2,TX,Texas,49,3950,ROBERTSON,0.499,2,51.2,71
48289,1884,13226.6,TX,Texas,49,2890,LEON,0.655,2,68.7,87.1
48403,1884,4484.2,TX,Texas,49,4030,SABINE,0.862,2,88.9,72.8
48405,1884,5725.6,TX,Texas,49,4050,SAN AUGUSTINE,0.636,2,84.5,85.4
48161,1884,15347.4,TX,Texas,49,1610,FREESTONE,0.611,2,59.1,79.8
48213,1884,10755,TX,Texas,49,2130,HENDERSON,0.7631579,2,74.7,77.2
48347,1884,13347.6,TX,Texas,49,3470,NACOGDOCHES,0.768,2,78.9,78.9
48001,1884,18806.2,TX,Texas,49,10,ANDERSON,0.547,2,69.3,86.2
48231,1884,23092,TX,Texas,49,2310,HUNT,0.903,3,100,74.6
48063,1884,6208.2,TX,Texas,49,630,CAMP,0.527,3,91.1,91.7
48401,1884,18815.2,TX,Texas,49,4010,RUSK,0.593,3,100,89.9
48183,1884,8878.8,TX,Texas,49,1830,GREGG,0.4654472,3,100,84.7
48459,1884,11237.6,TX,Texas,49,4590,UPSHUR,0.8125,3,71.6,
48499,1884,12300,TX,Texas,49,4990,WOOD,0.7935484,3,100,84.5
48365,1884,13062.6,TX,Texas,49,3650,PANOLA,0.799,3,100,77.6
48423,1884,24447.4,TX,Texas,49,4230,SMITH,0.5793731,3,99.9,89.3
48467,1884,14061.4,TX,Texas,49,4670,VAN ZANDT,0.8608786,3,100,83.5
48379,1884,3384.6,TX,Texas,49,3790,RAINS,0.926,3,100,77.5
48419,1884,11459.8,TX,Texas,49,4190,SHELBY,0.977,3,100,67.9
48203,1884,25794.6,TX,Texas,49,2030,HARRISON,0.4206269,3,100,50.7
48277,1884,31236.6,TX,Texas,49,2770,LAMAR,0.7318087,4,100,68.6
48067,1884,19056,TX,Texas,49,670,CASS,0.658,4,100,81.9
48119,1884,7005,TX,Texas,49,1190,DELTA,0.8910676,4,100,75.9
48223,1884,17505.4,TX,Texas,49,2230,HOPKINS,0.8467078,4,100,66.8
48315,1884,10934.6,TX,Texas,49,3150,MARION,0.2965932,4,100,74
48387,1884,18897.2,TX,Texas,49,3870,RED RIVER,0.6383839,4,100,73.4
48037,1884,14685.8,TX,Texas,49,370,BOWIE,0.5905433,4,100,58.1
48159,1884,5760.4,TX,Texas,49,1590,FRANKLIN,0.9619732,4,100,79.8
48147,1884,30784.2,TX,Texas,49,1470,FANNIN,0.805499,4,100,65.5
48343,1884,5651.2,TX,Texas,49,3430,MORRIS,0.594,4,100,80.4
48449,1884,6851.4,TX,Texas,49,4490,TITUS,0.831,4,100,80.6
48181,1884,44149.2,TX,Texas,49,1810,GRAYSON,0.724359,5,97.9,73.3
48497,1884,19614.2,TX,Texas,49,4970,WISE,0.9051173,5,94.8,93.1
48097,1884,22113,TX,Texas,49,970,COOKE,0.8795181,5,100,74.5
48397,1884,4179.2,TX,Texas,49,3970,ROCKWALL,0.956,5,100,72
48085,1884,30284.2,TX,Texas,49,850,COLLIN,0.8859833,5,100,78
48487,1884,2912.4,TX,Texas,49,4870,WILBARGER,0.905,5,100,26.7
48023,1884,1467,TX,Texas,49,230,BAYLOR,0.9836233,5,100,66
48485,1884,2192.2,TX,Texas,49,4850,WICHITA,0.7512538,5,100,68
48009,1884,1198,TX,Texas,49,90,ARCHER,0.6885417,5,100,35.2
48121,1884,19401.4,TX,Texas,49,1210,DENTON,0.8532311,5,100,85.1
48077,1884,6028.2,TX,Texas,49,770,CLAY,0.8059244,5,100,64.9
48337,1884,14299.4,TX,Texas,49,3370,MONTAGUE,0.9708543,5,100,84.8
48113,1884,46909.6,TX,Texas,49,1130,DALLAS,0.7317575,6,75.2,61.9
48139,1884,25486,TX,Texas,49,1390,ELLIS,0.8606061,6,90.9,83.8
48035,1884,12419.8,TX,Texas,49,350,BOSQUE,0.9141631,6,96.9,71.3
48217,1884,20965.6,TX,Texas,49,2170,HILL,0.9199179,6,94.2,82.6
48439,1884,31259.4,TX,Texas,49,4390,TARRANT,0.7977296,6,80,70
48251,1884,19671.8,TX,Texas,49,2510,JOHNSON,0.9480519,6,99.8,75.3
48257,1884,17908,TX,Texas,49,2570,KAUFMAN,0.8559499,6,83.4,92.6
48427,1884,9282,TX,Texas,49,4270,STARR,0.603,7,47.2,26.3
48123,1884,11772,TX,Texas,49,1230,DE WITT,0.545,7,60.7,65.1
48505,1884,3606.4,TX,Texas,49,5050,ZAPATA,0.391,7,43.9,17.6
48163,1884,2522.8,TX,Texas,49,1630,FRIO,0.806841,7,82.2,58.8
48507,1884,684.8,TX,Texas,49,5070,ZAVALA,0.986,7,99.4,94.2
48481,1884,5763,TX,Texas,49,4810,WHARTON,0.178,7,18.2,69.1
48057,1884,1369.4,TX,Texas,49,570,CALHOUN,0.609,7,68.2,86.7
48409,1884,1130.8,TX,Texas,49,4090,SAN PATRICIO,0.905,7,94.6,46.4
48025,1884,2866.8,TX,Texas,49,250,BEE,0.9463019,7,92.3,35.8
48323,1884,3259.4,TX,Texas,49,3230,MAVERICK,0.435,7,45.7,42.4
48007,1884,1327.2,TX,Texas,49,70,ARANSAS,0.857,7,88.6,52
48469,1884,7268.2,TX,Texas,49,4690,VICTORIA,0.458,7,49.5,88.2
48039,1884,10466.8,TX,Texas,49,390,BRAZORIA,0.276,7,27.9,59.5
48175,1884,5863.2,TX,Texas,49,1750,GOLIAD,0.614,7,63,68.6
48391,1884,1446.6,TX,Texas,49,3910,REFUGIO,0.709,7,78,37.6
48321,1884,3958,TX,Texas,49,3210,MATAGORDA,0.343,7,44.7,78.8
48167,1884,27063,TX,Texas,49,1670,GALVESTON,0.6716868,7,71.6,83.2
48479,1884,9100.6,TX,Texas,49,4790,WEBB,0.779,7,79.2,62.5
48283,1884,1329,TX,Texas,49,2830,LA SALLE,0.806,7,80.7,91.6
48131,1884,6478.4,TX,Texas,49,1310,DUVAL,0.739,7,57.5,29.2
48127,1884,818.6,TX,Texas,49,1270,DIMMIT,0.8628629,7,95,
48157,1884,9862.4,TX,Texas,49,1570,FORT BEND,0.166,7,17.1,73
48215,1884,5221.8,TX,Texas,49,2150,HIDALGO,0.997,7,62.1,26.5
48239,1884,2946.2,TX,Texas,49,2390,JACKSON,0.488,7,48.9,85
48061,1884,14745,TX,Texas,49,610,CAMERON,0.598,7,59.9,87.8
48311,1884,835.8,TX,Texas,49,3110,MCMULLEN,0.882,7,92.6,69.3
48355,1884,7841,TX,Texas,49,3550,NUECES,0.817,7,81.2,54.9
48089,1884,17808.6,TX,Texas,49,890,COLORADO,0.444,8,45.4,74.5
48285,1884,16939.4,TX,Texas,49,2850,LAVACA,0.762,8,77.7,57.6
48055,1884,13361.8,TX,Texas,49,550,CALDWELL,0.6489468,8,65.2,77.7
48209,1884,9073.8,TX,Texas,49,2090,HAYS,0.7484663,8,79.3,74.7
48287,1884,10143,TX,Texas,49,2870,LEE,0.5746193,8,63.2,82.4
48255,1884,3416.8,TX,Texas,49,2550,KARNES,0.833,8,95.4,54.7
48187,1884,13408,TX,Texas,49,1870,GUADALUPE,0.553,8,79.2,75.9
48013,1884,5113.8,TX,Texas,49,130,ATASCOSA,0.9467337,8,99.6,62.7
48493,1884,8532.8,TX,Texas,49,4930,WILSON,0.819,8,70,72.9
48149,1884,29390,TX,Texas,49,1490,FAYETTE,0.569,8,57.7,72.6
48297,1884,2018.4,TX,Texas,49,2970,LIVE OAK,0.9739218,8,100,63.7
48015,1884,15801,TX,Texas,49,150,AUSTIN,0.4629259,8,66,80.8
48177,1884,16110.4,TX,Texas,49,1770,GONZALES,0.6825076,8,70.1,80.6
48331,1884,21104.6,TX,Texas,49,3310,MILAM,0.7557173,9,82.6,79.3
48051,1884,10746.2,TX,Texas,49,510,BURLESON,0.5303186,9,53.5,85.3
48293,1884,18418.8,TX,Texas,49,2930,LIMESTONE,0.8303371,9,92.5,71.1
48027,1884,25661.6,TX,Texas,49,270,BELL,0.9045686,9,88.2,86.1
48145,1884,18026.4,TX,Texas,49,1450,FALLS,0.6042084,9,60.1,86.2
48349,1884,23570.4,TX,Texas,49,3490,NAVARRO,0.7469758,9,74.7,82.7
48477,1884,28203.4,TX,Texas,49,4770,WASHINGTON,0.4375,9,48.5,87.9
48309,1884,31842,TX,Texas,49,3090,MCLENNAN,0.691914,9,71.8,60.1
48399,1884,1865.2,TX,Texas,49,3990,RUNNELS,0.981,10,84.5,61.2
48265,1884,3085.6,TX,Texas,49,2650,KERR,0.717,10,71.1,71
48091,1884,5886.8,TX,Texas,49,910,COMAL,0.467,10,46.3,66
48307,1884,2206.6,TX,Texas,49,3070,MCCULLOCH,0.953629,10,85.5,73.7
48259,1884,3188.2,TX,Texas,49,2590,KENDALL,0.316,10,31.2,74.5
48029,1884,37988.4,TX,Texas,49,290,BEXAR,0.6006036,10,59.5,62.8
48281,1884,6286.2,TX,Texas,49,2810,LAMPASAS,0.9354839,10,75.5,
48171,1884,5959.2,TX,Texas,49,1710,GILLESPIE,0.495,10,47.4,68.2
48271,1884,4204.6,TX,Texas,49,2710,KINNEY,0.598,10,61.4,45.5
48021,1884,18623.4,TX,Texas,49,210,BASTROP,0.5220441,10,48.9,82.6
48319,1884,3665,TX,Texas,49,3190,MASON,0.8157895,10,89.2,93.9
48031,1884,4009.4,TX,Texas,49,310,BLANCO,0.7364103,10,72.7,95.4
48463,1884,3046.2,TX,Texas,49,4630,UVALDE,0.8046092,10,71.9,86.6
48053,1884,8411.8,TX,Texas,49,530,BURNET,0.9389567,10,86.7,68.4
48083,1884,4606.6,TX,Texas,49,830,COLEMAN,0.9859579,10,90.2,64.2
48137,1884,947.6,TX,Texas,49,1370,EDWARDS,0.97,10,75.9,28.8
48019,1884,2812.8,TX,Texas,49,190,BANDERA,0.841,10,81.9,90
48267,1884,1703,TX,Texas,49,2670,KIMBLE,0.937,10,65.4,67.9
48411,1884,5850.8,TX,Texas,49,4110,SAN SABA,0.907,10,78.7,81
48491,1884,19456.6,TX,Texas,49,4910,WILLIAMSON,0.7838677,10,73.5,74.7
48325,1884,4987.2,TX,Texas,49,3250,MEDINA,0.543,10,51.1,67.1
48327,1884,1229.4,TX,Texas,49,3270,MENARD,0.824,10,71,56.7
48299,1884,5686,TX,Texas,49,2990,LLANO,0.9947034,10,85.4,85.6
48095,1884,906,TX,Texas,49,950,CONCHO,0.838,10,71.1,98.4
48453,1884,30745.6,TX,Texas,49,4530,TRAVIS,0.5520728,10,52.1,73.9
48227,1884,514,TX,Texas,49,2270,HOWARD,0.719,11,100,
48129,1884,518.4,TX,Texas,49,1290,DONLEY,0.912,11,90.6,55.5
48429,1884,4805.4,TX,Texas,49,4290,STEPHENS,0.9908722,11,100,69.7
48377,1884,2403,TX,Texas,49,3770,PRESIDIO,0.655,11,100,82.9
48193,1884,7544.2,TX,Texas,49,1930,HAMILTON,0.9828109,11,100,89
48221,1884,6720.6,TX,Texas,49,2210,HOOD,0.9800664,11,100,83.9
48353,1884,1013.2,TX,Texas,49,3530,NOLAN,0.9138805,11,100,
48503,1884,4855.2,TX,Texas,49,5030,YOUNG,0.9088176,11,100,70.6
48359,1884,280.2,TX,Texas,49,3590,OLDHAM,,11,100,
48451,1884,4229.8,TX,Texas,49,4510,TOM GREEN,0.6305668,11,100,79.8
48415,1884,627.2,TX,Texas,49,4150,SCURRY,0.8659899,11,100,73.7
48425,1884,2957,TX,Texas,49,4250,SOMERVELL,1,11,100,82.5
48335,1884,893.8,TX,Texas,49,3350,MITCHELL,0.653527,11,100,
48417,1884,2027,TX,Texas,49,4170,SHACKELFORD,0.7815631,11,100,79.9
48441,1884,3824.4,TX,Texas,49,4410,TAYLOR,0.8737374,11,100,98.3
48049,1884,9616.8,TX,Texas,49,490,BROWN,0.9632739,11,100,78.4
48143,1884,15715.2,TX,Texas,49,1430,ERATH,0.9756691,11,100,73.2
48483,1884,618.4,TX,Texas,49,4830,WHEELER,0.8766431,11,93.8,
48237,1884,7871.6,TX,Texas,49,2370,JACK,0.8825996,11,90.7,85.2
48059,1884,4254.6,TX,Texas,49,590,CALLAHAN,0.973,11,100,75.7
48363,1884,6859,TX,Texas,49,3630,PALO PINTO,0.9816326,11,100,71.9
48099,1884,13303.6,TX,Texas,49,990,CORYELL,0.97,11,100,84.5
48367,1884,18194.8,TX,Texas,49,3670,PARKER,0.9078498,11,99.9,73.8
48141,1884,8578.2,TX,Texas,49,1410,EL PASO,0.477,11,100,
48371,1884,1614.6,TX,Texas,49,3710,PECOS,0.764,11,100,53.7
48253,1884,1846.4,TX,Texas,49,2530,JONES,,11,99.2,
48133,1884,7062.2,TX,Texas,49,1330,EASTLAND,0.9430168,11,100,83.9
48093,1884,11408,TX,Texas,49,930,COMANCHE,0.9528112,11,100,79.5
48447,1884,787.4,TX,Texas,49,4470,THROCKMORTON,0.922,11,100,
48125,1884,134.8,TX,Texas,49,1250,DICKENS,,,,
48317,1884,112.8,TX,Texas,49,3170,MARTIN,,,,
48303,1884,28.2,TX,Texas,49,3030,LUBBOCK,,,,
48197,1884,1591.6,TX,Texas,49,1970,HARDEMAN,,,,
48151,1884,1280,TX,Texas,49,1510,FISHER,,,,
48375,1884,356.4,TX,Texas,49,3750,POTTER,,,,
48189,1884,,TX,Texas,49,1890,HALE,,,,
48153,1884,213.4,TX,Texas,49,1530,FLOYD,,,,
48389,1884,,TX,Texas,49,3890,REEVES,,,,
48101,1884,110.4,TX,Texas,49,1010,COTTLE,,,,
48207,1884,694.8,TX,Texas,49,2070,HASKELL,,,,
48011,1884,396.2,TX,Texas,49,110,ARMSTRONG,,,,
48107,1884,187.6,TX,Texas,49,1070,CROSBY,,,,
48195,1884,64,TX,Texas,49,1950,HANSFORD,,,,
48345,1884,70,TX,Texas,49,3450,MOTLEY,,,,
48291,1886,4537.6,TX,Texas,49,2910,LIBERTY,0.563,1,61,55.4
48199,1886,3121.6,TX,Texas,49,1990,HARDIN,0.862,1,80.5,65.9
48071,1886,2219.4,TX,Texas,49,710,CHAMBERS,0.719,1,69.1,71.8
48455,1886,6554.8,TX,Texas,49,4550,TRINITY,0.801,1,72.7,83
48245,1886,4909.8,TX,Texas,49,2450,JEFFERSON,0.646,1,65.8,56.7
48313,1886,7265.2,TX,Texas,49,3130,MADISON,0.756,1,77,69.2
48457,1886,8856.2,TX,Texas,49,4570,TYLER,0.7497498,1,87.4,62.2
48201,1886,33543.4,TX,Texas,49,2010,HARRIS,0.534,1,58.7,65.2
48351,1886,4533.6,TX,Texas,49,3510,NEWTON,0.747,1,86.3,75.3
48473,1886,10142.4,TX,Texas,49,4730,WALLER,0.409,1,34.7,77.7
48185,1886,20228.4,TX,Texas,49,1850,GRIMES,0.4754755,1,44.7,81
48471,1886,12534,TX,Texas,49,4710,WALKER,0.466,1,51.1,52.9
48407,1886,6890.4,TX,Texas,49,4070,SAN JACINTO,0.897,1,47.5,78.7
48041,1886,15420.4,TX,Texas,49,410,BRAZOS,0.5220441,1,54.3,78.8
48339,1886,11120.6,TX,Texas,49,3390,MONTGOMERY,0.5125376,1,,
48361,1886,4037.2,TX,Texas,49,3610,ORANGE,0.775,1,79,50.8
48373,1886,9074.8,TX,Texas,49,3730,POLK,0.633,1,75.9,64.7
48005,1886,5879.2,TX,Texas,49,50,ANGELINA,0.943,1,97.2,86.6
48241,1886,5666.8,TX,Texas,49,2410,JASPER,0.692,1,100,61.8
48001,1886,19511.8,TX,Texas,49,10,ANDERSON,0.547,2,68.8,53.9
48403,1886,4645.8,TX,Texas,49,4030,SABINE,0.862,2,100,58.7
48073,1886,20474.2,TX,Texas,49,730,CHEROKEE,0.7080808,2,99.8,62.7
48347,1886,14226.4,TX,Texas,49,3470,NACOGDOCHES,0.768,2,100,70.5
48289,1886,13431.4,TX,Texas,49,2890,LEON,0.655,2,100,55.5
48213,1886,11265,TX,Texas,49,2130,HENDERSON,0.7631579,2,100,64
48225,1886,18296.8,TX,Texas,49,2250,HOUSTON,0.586,2,100,40.3
48161,1886,15560.6,TX,Texas,49,1610,FREESTONE,0.611,2,100,43.1
48395,1886,24856.8,TX,Texas,49,3950,ROBERTSON,0.499,2,100,42.5
48405,1886,6046.4,TX,Texas,49,4050,SAN AUGUSTINE,0.636,2,100,62.6
48499,1886,12844,TX,Texas,49,4990,WOOD,0.7935484,3,63.7,74.9
48419,1886,12428.2,TX,Texas,49,4190,SHELBY,0.977,3,100,67.3
48365,1886,13484.4,TX,Texas,49,3650,PANOLA,0.799,3,100,70.2
48467,1886,14782.6,TX,Texas,49,4670,VAN ZANDT,0.8608786,3,,
48203,1886,26103.4,TX,Texas,49,2030,HARRISON,0.4206269,3,69.6,34.4
48063,1886,6346.8,TX,Texas,49,630,CAMP,0.527,3,42.5,86.7
48379,1886,3559.4,TX,Texas,49,3790,RAINS,0.926,3,40.6,86.3
48231,1886,26023,TX,Texas,49,2310,HUNT,0.903,3,76,68.5
48423,1886,25739.6,TX,Texas,49,4230,SMITH,0.5793731,3,53.5,78
48183,1886,9053.2,TX,Texas,49,1830,GREGG,0.4654472,3,93.9,55.3
48401,1886,18729.8,TX,Texas,49,4010,RUSK,0.593,3,66.5,78.1
48459,1886,11723.4,TX,Texas,49,4590,UPSHUR,0.8125,3,57.1,86.8
48223,1886,18527.6,TX,Texas,49,2230,HOPKINS,0.8467078,4,82.1,66.6
48277,1886,33258.4,TX,Texas,49,2770,LAMAR,0.7318087,4,81.2,43.4
48037,1886,16546.2,TX,Texas,49,370,BOWIE,0.5905433,4,61.2,61.8
48449,1886,7297.6,TX,Texas,49,4490,TITUS,0.831,4,89.9,85.5
48147,1886,33425.8,TX,Texas,49,1470,FANNIN,0.805499,4,94.2,31.7
48343,1886,5960.8,TX,Texas,49,3430,MORRIS,0.594,4,60.8,83.9
48067,1886,20222,TX,Texas,49,670,CASS,0.658,4,71,64.1
48387,1886,19748.8,TX,Texas,49,3870,RED RIVER,0.6383839,4,76.9,48.3
48119,1886,7709,TX,Texas,49,1190,DELTA,0.8910676,4,100,68.3
48159,1886,6000.6,TX,Texas,49,1590,FRANKLIN,0.9619732,4,93.3,80.3
48315,1886,10910.4,TX,Texas,49,3150,MARION,0.2965932,4,58.7,58.4
48497,1886,21120.8,TX,Texas,49,4970,WISE,0.9051173,5,15.5,70.9
48077,1886,6519.8,TX,Texas,49,770,CLAY,0.8059244,5,54.7,53.4
48397,1886,4776.8,TX,Texas,49,3970,ROCKWALL,0.956,5,22.3,59.1
48181,1886,47169.8,TX,Texas,49,1810,GRAYSON,0.724359,5,61,57
48487,1886,4305.6,TX,Texas,49,4870,WILBARGER,0.905,5,46.2,39.7
48085,1886,32434.8,TX,Texas,49,850,COLLIN,0.8859833,5,36.3,67
48337,1886,15820.6,TX,Texas,49,3370,MONTAGUE,0.9708543,5,37.7,69.8
48121,1886,20030.6,TX,Texas,49,1210,DENTON,0.8532311,5,51,73.2
48009,1886,1499,TX,Texas,49,90,ARCHER,0.6885417,5,58.8,26.9
48023,1886,1843,TX,Texas,49,230,BAYLOR,0.9836233,5,66.7,52.2
48097,1886,22974,TX,Texas,49,970,COOKE,0.8795181,5,28.2,62.7
48485,1886,3071.8,TX,Texas,49,4850,WICHITA,0.7512538,5,44.2,35.8
48257,1886,19138,TX,Texas,49,2570,KAUFMAN,0.8559499,6,60.3,83.4
48217,1886,23171.4,TX,Texas,49,2170,HILL,0.9199179,6,57.7,80.5
48113,1886,53620.4,TX,Texas,49,1130,DALLAS,0.7317575,6,58.4,43.4
48139,1886,27582,TX,Texas,49,1390,ELLIS,0.8606061,6,73.2,72
48439,1886,34553.6,TX,Texas,49,4390,TARRANT,0.7977296,6,50.8,58.1
48251,1886,20552.2,TX,Texas,49,2510,JOHNSON,0.9480519,6,53.5,69.7
48035,1886,13021.2,TX,Texas,49,350,BOSQUE,0.9141631,6,74.3,77.8
48175,1886,5878.8,TX,Texas,49,1750,GOLIAD,0.614,7,70.9,70.4
48163,1886,2719.2,TX,Texas,49,1630,FRIO,0.806841,7,100,61.1
48323,1886,3405.6,TX,Texas,49,3230,MAVERICK,0.435,7,98.6,43.1
48355,1886,7925,TX,Texas,49,3550,NUECES,0.817,7,100,61.6
48321,1886,3967,TX,Texas,49,3210,MATAGORDA,0.343,7,100,32.5
48311,1886,903.2,TX,Texas,49,3110,MCMULLEN,0.882,7,100,77.6
48469,1886,7757.8,TX,Texas,49,4690,VICTORIA,0.458,7,99.4,45.4
48007,1886,1492.8,TX,Texas,49,70,ARANSAS,0.857,7,99.2,32.5
48167,1886,28534,TX,Texas,49,1670,GALVESTON,0.6716868,7,92.1,63.7
48123,1886,12617,TX,Texas,49,1230,DE WITT,0.545,7,88.6,50.1
48391,1886,1377.4,TX,Texas,49,3910,REFUGIO,0.709,7,100,28.7
48057,1886,1184.6,TX,Texas,49,570,CALHOUN,0.609,7,100,54.7
48215,1886,5659.2,TX,Texas,49,2150,HIDALGO,0.997,7,100,77.2
48283,1886,1599,TX,Texas,49,2830,LA SALLE,0.806,7,100,71.8
48025,1886,3151.2,TX,Texas,49,250,BEE,0.9463019,7,100,40.1
48157,1886,10103.6,TX,Texas,49,1570,FORT BEND,0.166,7,14.9,61.4
48239,1886,3057.8,TX,Texas,49,2390,JACKSON,0.488,7,100,66.2
48039,1886,10813.2,TX,Texas,49,390,BRAZORIA,0.276,7,99.5,14.4
48505,1886,3591.6,TX,Texas,49,5050,ZAPATA,0.391,7,100,23.4
48061,1886,14638,TX,Texas,49,610,CAMERON,0.598,7,100,43.2
48409,1886,1191.2,TX,Texas,49,4090,SAN PATRICIO,0.905,7,100,53.4
48131,1886,6851.6,TX,Texas,49,1310,DUVAL,0.739,7,99.9,67.4
48481,1886,6370,TX,Texas,49,4810,WHARTON,0.178,7,100,12.7
48427,1886,9771,TX,Texas,49,4270,STARR,0.603,7,,
48127,1886,895.4,TX,Texas,49,1270,DIMMIT,0.8628629,7,100,86.1
48479,1886,11014.4,TX,Texas,49,4790,WEBB,0.779,7,100,51.9
48507,1886,822.2,TX,Texas,49,5070,ZAVALA,0.986,7,100,
48015,1886,16487,TX,Texas,49,150,AUSTIN,0.4629259,8,100,71.1
48013,1886,5562.2,TX,Texas,49,130,ATASCOSA,0.9467337,8,100,59.2
48285,1886,18588.6,TX,Texas,49,2850,LAVACA,0.762,8,99.9,52.2
48055,1886,14164.2,TX,Texas,49,550,CALDWELL,0.6489468,8,99.8,77
48187,1886,14011,TX,Texas,49,1870,GUADALUPE,0.553,8,99.6,76.3
48209,1886,9833.2,TX,Texas,49,2090,HAYS,0.7484663,8,100,69.7
48177,1886,16745.6,TX,Texas,49,1770,GONZALES,0.6825076,8,100,77.2
48089,1886,18376.4,TX,Texas,49,890,COLORADO,0.444,8,88.2,39.1
48297,1886,2030.6,TX,Texas,49,2970,LIVE OAK,0.9739218,8,100,67.6
48255,1886,3490.2,TX,Texas,49,2550,KARNES,0.833,8,100,46.8
48287,1886,10746,TX,Texas,49,2870,LEE,0.5746193,8,100,61.6
48493,1886,9240.2,TX,Texas,49,4930,WILSON,0.819,8,100,78.3
48149,1886,30087,TX,Texas,49,1490,FAYETTE,0.569,8,63.6,71.2
48051,1886,11497.8,TX,Texas,49,510,BURLESON,0.5303186,9,50.2,81.4
48027,1886,28233.4,TX,Texas,49,270,BELL,0.9045686,9,63.1,77.3
48331,1886,22327.4,TX,Texas,49,3310,MILAM,0.7557173,9,79.2,69.2
48477,1886,28522.6,TX,Texas,49,4770,WASHINGTON,0.4375,9,56.1,68.3
48349,1886,24504.6,TX,Texas,49,3490,NAVARRO,0.7469758,9,62.7,63.3
48145,1886,18919.6,TX,Texas,49,1450,FALLS,0.6042084,9,52.8,79.7
48293,1886,19505.2,TX,Texas,49,2930,LIMESTONE,0.8303371,9,54.4,51.2
48309,1886,34296,TX,Texas,49,3090,MCLENNAN,0.691914,9,56.9,48.9
48083,1886,5108.4,TX,Texas,49,830,COLEMAN,0.9859579,10,100,74.5
48453,1886,32604.4,TX,Texas,49,4530,TRAVIS,0.5520728,10,63.1,70.5
48137,1886,1288.4,TX,Texas,49,1370,EDWARDS,0.97,10,99.5,66.1
48091,1886,6057.2,TX,Texas,49,910,COMAL,0.467,10,63.4,59.4
48019,1886,3140.2,TX,Texas,49,190,BANDERA,0.841,10,96.8,90.5
48021,1886,19327.6,TX,Texas,49,210,BASTROP,0.5220441,10,59.7,78
48095,1886,959,TX,Texas,49,950,CONCHO,0.838,10,93.6,74.4
48265,1886,3544.4,TX,Texas,49,2650,KERR,0.717,10,81.8,73.2
48463,1886,3298.8,TX,Texas,49,4630,UVALDE,0.8046092,10,94.2,82.5
48327,1886,1224.6,TX,Texas,49,3270,MENARD,0.824,10,99.2,65.1
48271,1886,4063.4,TX,Texas,49,2710,KINNEY,0.598,10,83.2,29.8
48259,1886,3400.8,TX,Texas,49,2590,KENDALL,0.316,10,38.2,72.4
48031,1886,4222.6,TX,Texas,49,310,BLANCO,0.7364103,10,90.9,
48319,1886,4170,TX,Texas,49,3190,MASON,0.8157895,10,94.6,
48029,1886,41747.6,TX,Texas,49,290,BEXAR,0.6006036,10,65.8,56.2
48281,1886,6718.8,TX,Texas,49,2810,LAMPASAS,0.9354839,10,97.2,94
48171,1886,6324.8,TX,Texas,49,1710,GILLESPIE,0.495,10,77.9,68.3
48411,1886,6114.2,TX,Texas,49,4110,SAN SABA,0.907,10,100,80.6
48053,1886,9190.2,TX,Texas,49,530,BURNET,0.9389567,10,95.1,74.7
48491,1886,21607.4,TX,Texas,49,4910,WILLIAMSON,0.7838677,10,95.2,57.8
48307,1886,2543.4,TX,Texas,49,3070,MCCULLOCH,0.953629,10,99.6,75.5
48325,1886,5234.8,TX,Texas,49,3250,MEDINA,0.543,10,75.2,74.4
48399,1886,2307.8,TX,Texas,49,3990,RUNNELS,0.981,10,99.3,68.2
48299,1886,6048,TX,Texas,49,2990,LLANO,0.9947034,10,100,91
48267,1886,1883,TX,Texas,49,2670,KIMBLE,0.937,10,100,74
48133,1886,8165.8,TX,Texas,49,1330,EASTLAND,0.9430168,11,,
48059,1886,4655.4,TX,Texas,49,590,CALLAHAN,0.973,11,,
48227,1886,746,TX,Texas,49,2270,HOWARD,0.719,11,,
48141,1886,10944.8,TX,Texas,49,1410,EL PASO,0.477,11,,
48359,1886,276.8,TX,Texas,49,3590,OLDHAM,,11,,
48447,1886,825.6,TX,Texas,49,4470,THROCKMORTON,0.922,11,,
48363,1886,7346,TX,Texas,49,3630,PALO PINTO,0.9816326,11,,
48193,1886,8133.8,TX,Texas,49,1930,HAMILTON,0.9828109,11,,
48335,1886,1282.2,TX,Texas,49,3350,MITCHELL,0.653527,11,,
48353,1886,1199.8,TX,Texas,49,3530,NOLAN,0.9138805,11,,
48367,1886,19357.2,TX,Texas,49,3670,PARKER,0.9078498,11,,
48129,1886,697.6,TX,Texas,49,1290,DONLEY,0.912,11,,
48221,1886,7018.4,TX,Texas,49,2210,HOOD,0.9800664,11,,
48441,1886,4868.6,TX,Texas,49,4410,TAYLOR,0.8737374,11,,
48049,1886,10218.2,TX,Texas,49,490,BROWN,0.9632739,11,,
