County,Num,Year
Jefferson,2,1913
Jefferson,2,1895
Jefferson,3,1921
Jefferson,1,1922
Jefferson,4,1859
Jefferson,7,1899
Jefferson,12,1903
Jefferson,3,1909
Jefferson,6,1914
Jefferson,2,1918
Jefferson,2,1919
Jefferson,3,1848
Jefferson,1,1929
Jefferson,4,1901
Jefferson,5,1904
Jefferson,1,1916
Jefferson,1,1888
Jefferson,2,1852
Jefferson,3,1898
Jefferson,3,1850
Jefferson,2,1851
Jefferson,1,1849
Jefferson,1,1896
Jefferson,3,1910
Jefferson,1,1923
Jefferson,2,1911
Jefferson,1,1926
Jefferson,1,1856
Jefferson,1,1862
Jefferson,1,1864
Jefferson,1,1868
Jefferson,1,1872
Jefferson,2,1875
Jefferson,1,1882
Jefferson,1,1886
Jefferson,1,1927
Jefferson,1,1928
Jefferson,1,1930
Jefferson,2,1876
Jefferson,1,1877
Jefferson,2,1880
Jefferson,1,1878
Jefferson,2,1883
Jefferson,1,1857
Jim Hogg,21,-
Jim Hogg,2,1915
Jim Hogg,4,1924
Jim Hogg,1,1910
Jim Hogg,2,1926
Jim Hogg,1,1927
Jim Hogg,1,1908
Jim Hogg,3,1929
Jim Hogg,1,1917
Jim Hogg,2,1918
Jim Hogg,1,1930
Jim Hogg,1,1922
Jim Hogg,1,1925
Jim Hogg,1,1928
Jim Wells,20,-
Jim Wells,4,1918
Jim Wells,1,1914
Jim Wells,2,1922
Jim Wells,1,1925
Jim Wells,3,1916
Jim Wells,2,1929
Jim Wells,1,1919
Jim Wells,3,1920
Jim Wells,1,1924
Jim Wells,1,1927
Jim Wells,1,1928
Johnson,265,-
Johnson,1,1863
Johnson,1,1854
Johnson,2,1855
Johnson,4,1856
Johnson,4,1857
Johnson,5,1858
Johnson,2,1859
Johnson,6,1861
Johnson,1,1862
Johnson,5,1871
Johnson,1,1872
Johnson,4,1873
Johnson,7,1879
Johnson,3,1880
Johnson,13,1890
Johnson,4,1898
Johnson,7,1904
Johnson,2,1907
Johnson,2,1916
Johnson,3,1921
Johnson,9,1894
Johnson,6,1876
Johnson,3,1881
Johnson,9,1882
Johnson,10,1887
Johnson,9,1889
Johnson,9,1884
Johnson,11,1886
Johnson,11,1888
Johnson,7,1897
Johnson,2,1913
Johnson,2,1917
Johnson,3,1920
Johnson,1,1930
Johnson,1,1931
Johnson,5,1885
Johnson,2,1860
Johnson,2,1866
Johnson,5,1867
Johnson,6,1893
Johnson,4,1899
Johnson,1,1903
Johnson,6,1883
Johnson,3,1915
Johnson,4,1923
Johnson,1,1926
Johnson,1,1869
Johnson,3,1875
Johnson,3,1877
Johnson,3,1874
Johnson,5,1891
Johnson,7,1914
Johnson,2,1901
Johnson,7,1892
Johnson,3,1896
Johnson,2,0
Johnson,1,1900
Johnson,2,1910
Johnson,3,1922
Johnson,1,1864
Johnson,3,1925
Johnson,3,1906
Johnson,2,1909
Johnson,1,1918
Johnson,1,1878
Johnson,2,1895
Johnson,1,1908
Jones,130,-
Jones,6,1901
Jones,1,1881
Jones,3,1882
Jones,2,1889
Jones,6,1893
Jones,1,1897
Jones,3,1910
Jones,4,1911
Jones,6,1912
Jones,4,1913
Jones,1,1919
Jones,8,1920
Jones,2,1921
Jones,1,1926
Jones,4,1898
Jones,5,1900
Jones,4,1902
Jones,4,1914
Jones,2,1923
Jones,6,1904
Jones,5,1908
Jones,6,1907
Jones,3,1899
Jones,5,1905
Jones,6,1906
Jones,2,1887
Jones,1,1888
Jones,3,1890
Jones,3,1894
Jones,2,1896
Jones,3,1891
Jones,5,1903
Jones,2,1916
Jones,3,1922
Jones,3,1879
Jones,1,1909
Jones,1,1925
Jones,1,1880
Jones,1,1895
Jones,1,1931
Karnes,124,-
Karnes,2,1898
Karnes,3,1883
Karnes,3,1907
Karnes,5,1909
Karnes,2,1902
Karnes,4,1904
Karnes,4,1905
Karnes,5,1908
Karnes,1,1896
Karnes,3,1906
Karnes,1,1930
Karnes,1,1931
Karnes,3,1870
Karnes,1,1875
Karnes,3,1854
Karnes,1,1855
Karnes,2,1860
Karnes,3,1861
Karnes,1,1863
Karnes,1,1865
Karnes,1,1869
Karnes,5,1871
Karnes,1,1921
Karnes,2,1893
Karnes,2,1899
Karnes,5,1922
Karnes,2,1903
Karnes,2,1910
Karnes,1,1915
Karnes,2,1920
Karnes,1,1924
Karnes,1,1925
Karnes,1,1923
Karnes,1,1857
Karnes,1,1859
Karnes,3,1866
Karnes,1,1872
Karnes,2,1873
Karnes,4,1913
Karnes,1,1858
Karnes,2,1891
Karnes,2,1892
Karnes,1,1894
Karnes,3,1895
Karnes,4,1887
Karnes,2,1901
Karnes,1,1929
Karnes,1,1911
Karnes,1,0
Karnes,1,1867
Karnes,1,1868
Karnes,1,1879
Karnes,1,1880
Karnes,1,1916
Karnes,1,1917
Karnes,1,1897
Karnes,1,1900
Karnes,1,1874
Karnes,2,1876
Karnes,1,1877
Karnes,1,1878
Karnes,1,1881
Karnes,1,1882
Karnes,2,1886
Karnes,1,1888
Karnes,1,1918
Kaufman,388,-
Kaufman,7,1885
Kaufman,8,1888
Kaufman,9,1890
Kaufman,8,1897
Kaufman,13,1898
Kaufman,15,1901
Kaufman,9,1886
Kaufman,6,1887
Kaufman,9,1889
Kaufman,5,1892
Kaufman,6,1894
Kaufman,6,1896
Kaufman,9,1905
Kaufman,7,1904
Kaufman,10,1893
Kaufman,3,1848
Kaufman,3,1849
Kaufman,3,1851
Kaufman,4,1852
Kaufman,3,1853
Kaufman,7,1854
Kaufman,9,1881
Kaufman,6,1860
Kaufman,3,1850
Kaufman,5,1861
Kaufman,9,1866
Kaufman,2,1868
Kaufman,3,1870
Kaufman,11,1902
Kaufman,5,1903
Kaufman,3,1910
Kaufman,1,1912
Kaufman,4,1915
Kaufman,5,1874
Kaufman,7,1895
Kaufman,8,1899
Kaufman,2,1891
Kaufman,4,1900
Kaufman,4,1907
Kaufman,5,1913
Kaufman,5,1925
Kaufman,4,1871
Kaufman,4,1882
Kaufman,7,1883
Kaufman,7,1884
Kaufman,7,1880
Kaufman,6,1876
Kaufman,7,1877
Kaufman,4,1878
Kaufman,5,1873
Kaufman,3,1906
Kaufman,4,1918
Kaufman,2,1857
Kaufman,3,1920
Kaufman,5,1921
Kaufman,2,1930
Kaufman,6,1914
Kaufman,1,1916
Kaufman,1,1911
Kaufman,3,1855
Kaufman,7,1856
Kaufman,11,1858
Kaufman,2,1859
Kaufman,1,1865
Kaufman,3,1869
Kaufman,4,1922
Kaufman,9,1879
Kaufman,3,1909
Kaufman,1,1923
Kaufman,2,1927
Kaufman,3,1872
Kaufman,4,1875
Kaufman,1,1924
Kaufman,1,0
Kaufman,2,1862
Kaufman,1,1864
Kaufman,1,1867
Kendall,71,-
Kendall,2,1881
Kendall,3,1875
Kendall,2,1901
Kendall,2,1916
Kendall,2,1918
Kendall,1,1922
Kendall,2,1884
Kendall,1,1886
Kendall,3,1894
Kendall,2,1898
Kendall,2,1910
Kendall,2,1915
Kendall,1,1924
Kendall,1,1870
Kendall,1,1871
Kendall,1,1872
Kendall,1,1873
Kendall,2,1874
Kendall,1,1876
Kendall,2,1878
Kendall,4,1880
Kendall,1,1883
Kendall,4,1890
Kendall,1,1893
Kendall,1,1900
Kendall,1,1903
Kendall,1,1868
Kendall,1,1882
Kendall,3,1887
Kendall,3,1891
Kendall,1,1907
Kendall,2,1913
Kendall,4,1917
Kendall,1,1879
Kendall,2,1923
Kendall,1,1929
Kendall,1,1889
Kendall,1,1897
Kendall,1,1899
Kendall,1,1906
Kendall,1,1919
Kendall,1,1921
Kenedy,2,-
Kenedy,1,1925
Kenedy,1,1924
Kent,39,-
Kent,1,1892
Kent,2,1893
Kent,3,1894
Kent,1,1896
Kent,1,1897
Kent,1,1902
Kent,3,1906
Kent,2,1908
Kent,1,1912
Kent,1,1918
Kent,1,1925
Kent,2,1926
Kent,1,1899
Kent,1,1905
Kent,3,1909
Kent,2,1914
Kent,2,1888
Kent,1,1895
Kent,2,1907
Kent,2,1911
Kent,1,1916
Kent,1,1919
Kent,1,1922
Kent,1,1921
Kent,1,1923
Kent,1,1927
Kerr,82,-
Kerr,1,1859
Kerr,1,1860
Kerr,1,1887
Kerr,3,1890
Kerr,2,1899
Kerr,3,1900
Kerr,1,1901
Kerr,1,1902
Kerr,3,1906
Kerr,4,1908
Kerr,3,1882
Kerr,2,1897
Kerr,3,1913
Kerr,2,1914
Kerr,1,1923
Kerr,1,1929
Kerr,1,1872
Kerr,1,1874
Kerr,1,1876
Kerr,2,1880
Kerr,2,1856
Kerr,2,1858
Kerr,4,1861
Kerr,4,1866
Kerr,1,1869
Kerr,4,1922
Kerr,5,1888
Kerr,1,1895
Kerr,1,1889
Kerr,1,1920
Kerr,1,1921
Kerr,2,1886
Kerr,1,1898
Kerr,2,1915
Kerr,1,1927
Kerr,2,1883
Kerr,1,1896
Kerr,1,1879
Kerr,1,1903
Kerr,1,1904
Kerr,1,1916
Kerr,1,1917
Kerr,1,1924
Kerr,1,1918
Kerr,2,1884
Kerr,1,1870
Kimble,72,-
Kimble,5,1920
Kimble,2,1880
Kimble,3,1881
Kimble,2,1885
Kimble,1,1876
Kimble,1,1894
Kimble,1,1898
Kimble,3,1915
Kimble,1,1917
Kimble,1,1877
Kimble,1,1891
Kimble,3,1892
Kimble,1,1882
Kimble,2,1883
Kimble,1,1888
Kimble,4,1900
Kimble,1,1908
Kimble,2,1909
Kimble,1,1879
Kimble,3,1907
Kimble,2,1911
Kimble,2,1889
Kimble,2,1905
Kimble,3,1916
Kimble,1,1918
Kimble,3,1922
Kimble,1,1923
Kimble,3,1926
Kimble,1,1901
Kimble,2,1902
Kimble,1,1903
Kimble,2,1906
Kimble,1,1913
Kimble,1,1924
Kimble,1,1925
Kimble,1,1928
Kimble,1,1930
Kimble,1,1931
Kimble,1,1904
Kimble,2,0
Kimble,1,1929
King,28,-
King,2,1896
King,1,1908
King,1,1894
King,1,1895
King,1,1904
King,1,1926
King,1,1929
King,1,1930
King,1,1909
King,1,1910
King,2,1912
King,2,1920
King,1,1891
King,1,1892
King,1,1893
King,1,1903
King,1,1911
King,2,1915
King,1,1917
King,1,1918
King,3,1890
King,1,1888
Kinney,79,-
Kinney,3,1888
Kinney,4,1890
Kinney,2,1873
Kinney,1,1876
Kinney,2,1877
Kinney,2,1881
Kinney,3,1885
Kinney,2,1889
Kinney,2,1891
Kinney,4,0
Kinney,1,1897
Kinney,2,1913
Kinney,3,1918
Kinney,1,1923
Kinney,1,1857
Kinney,2,1858
Kinney,1,1860
Kinney,3,1861
Kinney,2,1872
Kinney,2,1874
Kinney,1,1875
Kinney,1,1879
Kinney,3,1884
Kinney,1,1853
Kinney,1,1910
Kinney,1,1912
Kinney,1,1855
Kinney,2,1866
Kinney,1,1868
Kinney,2,1869
Kinney,1,1870
Kinney,1,1851
Kinney,3,1893
Kinney,1,1915
Kinney,3,1882
Kinney,1,1883
Kinney,1,1886
Kinney,1,1895
Kinney,1,1902
Kinney,1,1919
Kinney,2,1894
Kinney,1,1896
Kinney,1,1905
Kinney,1,1917
Kinney,1,1901
Kinney,1,1909
Kinney,1,1914
Kleberg,7,-
Kleberg,1,1913
Kleberg,1,1922
Kleberg,1,1928
Kleberg,1,1917
Kleberg,1,1918
Kleberg,1,1927
Kleberg,1,1914
Knox,62,-
Knox,1,1884
Knox,1,1886
Knox,5,1890
Knox,2,1894
Knox,1,1897
Knox,1,1909
Knox,2,1911
Knox,3,1914
Knox,4,1922
Knox,5,1907
Knox,1,1928
Knox,1,1888
Knox,2,1891
Knox,5,1904
Knox,3,1908
Knox,3,1913
Knox,1,1893
Knox,4,1896
Knox,2,1899
Knox,3,1902
Knox,2,1895
Knox,1,1910
Knox,1,1903
Knox,2,1898
Knox,1,1900
Knox,2,1901
Knox,1,1889
Knox,1,1920
Knox,1,1921
Lamar,447,-
Lamar,11,1886
Lamar,6,1887
Lamar,13,1892
Lamar,15,1893
Lamar,13,1894
Lamar,8,1896
Lamar,10,1899
Lamar,11,1905
Lamar,9,1904
Lamar,13,1897
Lamar,10,1898
Lamar,13,1901
Lamar,11,1906
Lamar,7,1914
Lamar,2,1915
Lamar,9,1884
Lamar,11,1885
Lamar,13,1902
Lamar,6,1910
Lamar,2,1923
Lamar,9,1880
Lamar,4,1853
Lamar,5,1854
Lamar,9,1861
Lamar,4,1862
Lamar,2,1867
Lamar,3,1869
Lamar,4,1870
Lamar,6,1874
Lamar,9,1889
Lamar,15,1891
Lamar,8,1883
Lamar,10,1888
Lamar,2,1930
Lamar,10,1900
Lamar,5,1909
Lamar,5,1912
Lamar,5,1913
Lamar,4,1922
Lamar,4,1849
Lamar,3,1852
Lamar,2,1855
Lamar,2,1857
Lamar,4,1860
Lamar,10,1890
Lamar,6,1873
Lamar,3,1876
Lamar,3,1911
Lamar,2,1878
Lamar,5,1881
Lamar,5,1903
Lamar,5,1919
Lamar,4,1925
Lamar,3,1879
Lamar,5,1907
Lamar,2,1917
Lamar,2,1877
Lamar,4,1916
Lamar,3,1921
Lamar,6,1920
Lamar,7,1895
Lamar,3,1882
Lamar,4,1908
Lamar,3,1918
Lamar,2,1926
Lamar,2,1924
Lamar,2,1928
Lamar,3,1929
Lamar,2,1864
Lamar,3,1848
Lamar,1,1850
Lamar,1,1846
Lamar,1,1851
Lamar,1,1856
Lamar,1,1865
Lamar,3,1866
Lamar,4,1871
Lamar,2,0
Lamar,1,1931
Lamar,4,1868
Lamar,1,1858
Lamar,1,1872
Lamb,23,-
Lamb,1,1923
Lamb,1,1925
Lamb,1,1926
Lamb,1,1930
Lamb,2,1913
Lamb,2,1918
Lamb,2,1927
Lamb,1,1904
Lamb,1,1905
Lamb,2,1910
Lamb,1,1915
Lamb,2,1920
Lamb,2,1921
Lamb,2,1889
Lamb,1,1928
Lamb,1,1917
Lampasas,135,-
Lampasas,7,1878
Lampasas,6,1886
Lampasas,5,1892
Lampasas,2,1895
Lampasas,4,1899
Lampasas,2,1903
Lampasas,1,1908
Lampasas,2,1915
Lampasas,1,1906
Lampasas,2,1893
Lampasas,2,1898
Lampasas,1,1900
Lampasas,3,1904
Lampasas,6,1877
Lampasas,6,1880
Lampasas,6,1882
Lampasas,3,1883
Lampasas,4,1884
Lampasas,3,1885
Lampasas,3,1887
Lampasas,3,1910
Lampasas,2,1913
Lampasas,1,1916
Lampasas,1,1917
Lampasas,2,1879
Lampasas,3,1890
Lampasas,2,1897
Lampasas,3,1902
Lampasas,2,1905
Lampasas,3,1909
Lampasas,1,1928
Lampasas,2,1929
Lampasas,2,1891
Lampasas,2,1923
Lampasas,1,1857
Lampasas,2,1858
Lampasas,1,1859
Lampasas,2,1862
Lampasas,3,1866
Lampasas,3,1873
Lampasas,4,1876
Lampasas,1,1894
Lampasas,2,1920
Lampasas,2,1922
Lampasas,1,1907
Lampasas,2,1914
Lampasas,1,1874
Lampasas,3,1875
Lampasas,1,1861
Lampasas,3,1881
Lampasas,1,1918
Lampasas,1,1931
Lampasas,1,0
Lampasas,2,1888
La Salle,101,-
La Salle,2,1903
La Salle,1,1904
La Salle,5,1913
La Salle,3,1917
La Salle,4,1920
La Salle,3,1909
La Salle,3,1912
La Salle,4,1915
La Salle,6,1926
La Salle,6,1883
La Salle,4,1888
La Salle,3,1889
La Salle,3,1890
La Salle,2,1893
La Salle,4,1894
La Salle,1,1899
La Salle,5,1919
La Salle,2,1929
La Salle,2,1896
La Salle,2,1901
La Salle,1,1898
La Salle,1,1914
La Salle,2,1918
La Salle,2,1910
La Salle,2,1911
La Salle,1,1871
La Salle,3,1874
La Salle,2,1882
La Salle,2,1884
La Salle,2,1921
La Salle,1,0
La Salle,2,1925
La Salle,1,1880
La Salle,1,1881
La Salle,2,1923
La Salle,2,1927
La Salle,4,1879
La Salle,1,1885
La Salle,1,1887
La Salle,1,1897
La Salle,1,1902
La Salle,1,1907
Lavaca,239,-
Lavaca,2,1855
Lavaca,5,1862
Lavaca,2,1867
Lavaca,7,1879
Lavaca,8,1882
Lavaca,4,1883
Lavaca,6,1884
Lavaca,8,1885
Lavaca,5,1886
Lavaca,3,1887
Lavaca,3,1851
Lavaca,10,1861
Lavaca,9,1866
Lavaca,2,1860
Lavaca,6,1872
Lavaca,5,1875
Lavaca,4,1881
Lavaca,5,1901
Lavaca,5,1880
Lavaca,4,1890
Lavaca,4,1891
Lavaca,6,1898
Lavaca,5,1903
Lavaca,2,1856
Lavaca,6,1907
Lavaca,3,1888
Lavaca,5,1905
Lavaca,2,1873
Lavaca,2,1906
Lavaca,1,1849
Lavaca,3,1857
Lavaca,4,1859
Lavaca,1,1863
Lavaca,1,1864
Lavaca,1,1865
Lavaca,2,1899
Lavaca,2,1913
Lavaca,3,1922
Lavaca,1,1927
Lavaca,8,1902
Lavaca,4,1858
Lavaca,3,1868
Lavaca,5,1870
Lavaca,2,1878
Lavaca,3,1889
Lavaca,6,1894
Lavaca,4,1896
Lavaca,5,1893
Lavaca,6,1895
Lavaca,3,1900
Lavaca,4,1876
Lavaca,3,1892
Lavaca,4,1914
Lavaca,1,1923
Lavaca,3,1848
Lavaca,2,1854
Lavaca,1,0
Lavaca,1,1877
Lavaca,1,1847
Lavaca,2,1852
Lavaca,2,1920
Lavaca,2,1929
Lavaca,1,1897
Lavaca,1,1909
Lavaca,1,1915
Lavaca,1,1918
Lavaca,1,1928
Lavaca,1,1917
Lavaca,1,1931
Lee,120,-
Lee,3,1895
Lee,3,1896
Lee,4,1900
Lee,4,1902
Lee,3,1904
Lee,1,1907
Lee,3,1901
Lee,7,1903
Lee,2,1906
Lee,3,1913
Lee,3,1879
Lee,4,1888
Lee,4,1891
Lee,4,1877
Lee,5,1880
Lee,1,1881
Lee,4,1883
Lee,5,1897
Lee,1,1887
Lee,3,1884
Lee,4,1898
Lee,2,1905
Lee,3,1915
Lee,2,1931
Lee,2,1874
Lee,2,1876
Lee,4,1882
Lee,3,1889
Lee,3,1890
Lee,2,1875
Lee,2,1886
Lee,2,1893
Lee,1,1914
Lee,1,1923
Lee,3,1894
Lee,1,1899
Lee,1,1911
Lee,1,1918
Lee,1,1919
Lee,2,1920
Lee,1,1921
Lee,1,1878
Lee,3,1892
Lee,5,1929
Lee,1,1928
Leon,313,-
Leon,4,1852
Leon,3,1853
Leon,4,1880
Leon,5,1901
Leon,8,1903
Leon,4,1908
Leon,8,1860
Leon,14,1861
Leon,8,1858
Leon,4,1862
Leon,7,1871
Leon,5,1895
Leon,5,1886
Leon,4,1876
Leon,6,1884
Leon,3,1888
Leon,5,1890
Leon,8,1894
Leon,6,1913
Leon,2,1918
Leon,6,1919
Leon,4,1920
Leon,6,1924
Leon,2,1867
Leon,4,1850
Leon,3,1854
Leon,4,1855
Leon,3,1856
Leon,3,1864
Leon,2,1866
Leon,7,1872
Leon,4,1877
Leon,7,1899
Leon,6,1914
Leon,3,1922
Leon,5,1931
Leon,2,1857
Leon,4,1891
Leon,6,1909
Leon,1,1926
Leon,7,1910
Leon,1,1912
Leon,5,1907
Leon,3,1925
Leon,5,1927
Leon,2,1896
Leon,4,1906
Leon,5,1902
Leon,5,1905
Leon,3,1916
Leon,1,1911
Leon,7,1873
Leon,1,1897
Leon,6,1879
Leon,5,1881
Leon,5,1882
Leon,4,1893
Leon,3,1898
Leon,7,1900
Leon,2,1921
Leon,1,1929
Leon,2,1883
Leon,2,1846
Leon,2,1849
Leon,1,1865
Leon,1,1869
Leon,6,1874
Leon,4,1875
Leon,3,1878
Leon,1,1859
Leon,1,1917
Leon,2,1923
Leon,3,1885
Leon,1,1870
Leon,1,1928
Leon,1,1915
Leon,3,1904
Leon,1,1863
Leon,1,1892
Liberty,319,-
Liberty,5,1880
Liberty,7,1883
Liberty,10,1846
Liberty,3,1849
Liberty,3,1900
Liberty,9,1904
Liberty,6,1905
Liberty,7,1907
Liberty,5,1908
Liberty,9,1909
Liberty,9,1911
Liberty,10,1914
Liberty,6,1916
Liberty,5,1889
Liberty,3,0
Liberty,2,1855
Liberty,3,1881
Liberty,1,1882
Liberty,5,1885
Liberty,1,1890
Liberty,3,1891
Liberty,2,1894
Liberty,7,1895
Liberty,7,1896
Liberty,9,1920
Liberty,9,1921
Liberty,5,1922
Liberty,5,1923
Liberty,5,1925
Liberty,1,1931
Liberty,7,1877
Liberty,1,1878
Liberty,4,1897
Liberty,7,1901
Liberty,9,1902
Liberty,3,1915
Liberty,4,1917
Liberty,3,1926
Liberty,1,1892
Liberty,2,1874
Liberty,5,1875
Liberty,6,1876
Liberty,6,1903
Liberty,6,1913
Liberty,6,1912
Liberty,3,1924
Liberty,3,1910
Liberty,6,1919
Liberty,8,1906
Liberty,4,1847
Liberty,2,1852
Liberty,2,1859
Liberty,2,1862
Liberty,5,1866
Liberty,4,1869
Liberty,2,1927
Liberty,3,1929
Liberty,1,1930
Liberty,1,1918
Liberty,2,1928
Liberty,2,1873
Liberty,3,1848
Liberty,3,1850
Liberty,1,1851
Liberty,3,1899
Liberty,3,1857
Liberty,2,1858
Liberty,5,1861
Liberty,2,1865
Liberty,2,1867
Liberty,1,1868
Liberty,1,1870
Liberty,2,1893
Liberty,3,1872
Liberty,2,1898
Liberty,1,1860
Liberty,2,1853
Liberty,1,1854
Limestone,324,-
Limestone,7,1901
Limestone,2,1853
Limestone,2,1854
Limestone,3,1855
Limestone,4,1883
Limestone,3,1884
Limestone,11,1894
Limestone,16,1898
Limestone,6,1902
Limestone,6,1858
Limestone,8,1860
Limestone,7,1861
Limestone,4,1865
Limestone,8,1895
Limestone,8,1897
Limestone,10,1899
Limestone,12,1900
Limestone,2,1916
Limestone,6,1886
Limestone,5,1887
Limestone,2,1891
Limestone,6,1892
Limestone,5,1904
Limestone,8,1873
Limestone,4,1906
Limestone,7,1903
Limestone,2,1921
Limestone,2,1923
Limestone,2,1928
Limestone,3,1910
Limestone,4,1911
Limestone,1,1930
Limestone,5,1896
Limestone,5,1908
Limestone,2,1914
Limestone,3,1888
Limestone,9,1889
Limestone,3,1856
Limestone,4,1857
Limestone,2,1859
Limestone,3,1866
Limestone,4,1868
Limestone,2,1848
Limestone,2,1849
Limestone,3,1913
Limestone,2,1918
Limestone,4,1919
Limestone,2,1920
Limestone,3,1922
Limestone,8,1893
Limestone,3,1877
Limestone,1,1878
Limestone,2,1885
Limestone,3,1890
Limestone,1,1907
Limestone,2,1909
Limestone,2,1915
Limestone,2,1871
Limestone,9,1872
Limestone,1,1881
Limestone,4,1925
Limestone,3,1882
Limestone,3,1862
Limestone,5,1867
Limestone,7,1870
Limestone,4,1874
Limestone,6,1905
Limestone,7,1875
Limestone,3,1876
Limestone,2,1927
Limestone,1,1931
Limestone,1,1879
Limestone,3,0
Limestone,2,1847
Limestone,1,1850
Limestone,1,1852
Limestone,2,1869
Limestone,1,1924
Lipscomb,64,-
Lipscomb,2,1919
Lipscomb,1,1920
Lipscomb,2,1921
Lipscomb,3,1922
Lipscomb,1,1906
Lipscomb,1,1914
Lipscomb,2,1918
Lipscomb,2,1926
Lipscomb,3,1887
Lipscomb,6,1889
Lipscomb,4,1894
Lipscomb,1,1896
Lipscomb,2,1898
Lipscomb,2,1899
Lipscomb,1,1900
Lipscomb,2,1913
Lipscomb,2,1917
Lipscomb,2,1902
Lipscomb,1,1910
Lipscomb,1,1886
Lipscomb,3,1888
Lipscomb,2,1897
Lipscomb,1,1907
Lipscomb,1,1908
Lipscomb,2,1915
Lipscomb,1,1923
Lipscomb,3,1890
Lipscomb,3,1892
Lipscomb,1,1895
Lipscomb,1,1904
Lipscomb,1,1905
Lipscomb,1,1909
Lipscomb,1,1911
Lipscomb,1,1903
Lipscomb,1,1912
Live Oak,122,-
Live Oak,5,1915
Live Oak,3,1916
Live Oak,4,1918
Live Oak,3,1924
Live Oak,3,1910
Live Oak,5,1914
Live Oak,1,1920
Live Oak,3,1925
Live Oak,3,1922
Live Oak,3,1885
Live Oak,2,1891
Live Oak,4,1897
Live Oak,2,1899
Live Oak,2,1900
Live Oak,3,1901
Live Oak,4,1903
Live Oak,3,1919
Live Oak,2,1858
Live Oak,2,1859
Live Oak,2,1860
Live Oak,3,1861
Live Oak,3,1862
Live Oak,4,1866
Live Oak,3,1870
Live Oak,3,1871
Live Oak,2,1877
Live Oak,1,1878
Live Oak,5,1907
Live Oak,3,1926
Live Oak,2,1927
Live Oak,1,1872
Live Oak,1,1876
Live Oak,2,1880
Live Oak,3,1886
Live Oak,3,1913
Live Oak,1,1923
Live Oak,1,1928
Live Oak,1,1882
Live Oak,3,1898
Live Oak,1,1904
Live Oak,1,1890
Live Oak,1,1892
Live Oak,2,1893
Live Oak,1,1896
Live Oak,1,1911
Live Oak,1,1863
Live Oak,1,1868
Live Oak,1,1874
Live Oak,2,1879
Live Oak,1,0
Live Oak,1,1894
Live Oak,1,1905
Live Oak,1,1917
Live Oak,1,1921
Live Oak,1,1908
Llano,153,-
Llano,4,1879
Llano,6,1880
Llano,2,1882
Llano,8,1883
Llano,4,1885
Llano,6,1886
Llano,3,1887
Llano,3,1896
Llano,5,1898
Llano,3,1906
Llano,3,1911
Llano,4,1892
Llano,5,1875
Llano,3,1877
Llano,3,1873
Llano,6,1881
Llano,2,1889
Llano,2,1890
Llano,3,1894
Llano,3,1899
Llano,5,1901
Llano,3,1902
Llano,2,1925
Llano,1,1929
Llano,1,1930
Llano,2,1931
Llano,2,1872
Llano,3,1876
Llano,7,1907
Llano,1,1858
Llano,4,1905
Llano,4,1908
Llano,3,1878
Llano,1,1884
Llano,2,1891
Llano,2,1904
Llano,1,1910
Llano,1,1914
Llano,1,1917
Llano,1,1893
Llano,1,1897
Llano,1,1921
Llano,1,1926
Llano,2,1859
Llano,1,1857
Llano,2,1861
Llano,1,1866
Llano,1,1867
Llano,3,0
Llano,1,1871
Llano,2,1888
Llano,2,1913
Llano,3,1922
Llano,1,1916
Llano,1,1920
Llano,1,1909
Llano,1,1903
Llano,1,1860
Llano,1,1927
Llano,1,1918
Loving,10,-
Loving,3,1910
Loving,1,1912
Loving,1,1909
Loving,1,1893
Loving,1,1931
Loving,1,1911
Loving,1,1921
Loving,1,1923
Lubbock,50,-
Lubbock,1,1903
Lubbock,4,1904
Lubbock,3,1905
Lubbock,3,1909
Lubbock,5,1910
Lubbock,2,1918
Lubbock,1,1926
Lubbock,2,1928
Lubbock,1,1930
Lubbock,3,1917
Lubbock,2,1929
Lubbock,1,1884
Lubbock,1,1890
Lubbock,1,1894
Lubbock,1,1900
Lubbock,1,1901
Lubbock,1,1906
Lubbock,2,1907
Lubbock,3,1913
Lubbock,1,1922
Lubbock,3,1924
Lubbock,1,1914
Lubbock,1,1915
Lubbock,1,1916
Lubbock,1,1921
Lubbock,1,1923
Lubbock,2,1925
Lubbock,1,1911
Lynn,32,-
Lynn,2,1905
Lynn,3,1906
Lynn,3,1907
Lynn,1,1916
Lynn,1,1889
Lynn,1,1925
Lynn,2,1926
Lynn,1,1901
Lynn,2,1902
Lynn,1,1913
Lynn,1,1917
Lynn,1,1910
Lynn,3,1914
Lynn,2,1922
Lynn,1,1923
Lynn,1,1888
Lynn,2,1903
Lynn,1,1911
Lynn,1,1918
Lynn,1,1921
Lynn,1,1912
Madison,129,-
Madison,1,1846
Madison,2,1890
Madison,4,1896
Madison,6,1898
Madison,4,1901
Madison,2,1905
Madison,4,1900
Madison,3,1899
Madison,6,1903
Madison,3,1908
Madison,4,1895
Madison,2,1889
Madison,4,1897
Madison,5,1902
Madison,4,1906
Madison,4,1883
Madison,2,1884
Madison,2,1888
Madison,2,1892
Madison,1,1893
Madison,2,1891
Madison,1,1912
Madison,3,1914
Madison,2,1916
Madison,1,1919
Madison,2,1920
Madison,1,1854
Madison,1,1857
Madison,3,1859
Madison,4,1861
Madison,1,1862
Madison,2,1864
Madison,1,1865
Madison,3,1866
